date,app_name,country,platform,impressions,clicks,installs,spend,revenue
2025-05-31,App_19,CA,iOS,40508,1839,789,1023.33,1887.44
2025-05-31,App_19,AU,Android,23421,819,384,325.57,721.52
2025-05-31,App_20,US,iOS,13298,1732,624,344.41,626.23
2025-05-31,App_20,TR,Android,38604,2273,692,793.11,285.24
2025-05-31,App_20,DE,Android,12026,200,88,177.53,234.15
2025-05-31,App_20,FR,iOS,43470,1201,410,482.58,280.89
2025-05-31,App_20,BR,Android,13369,438,91,202.98,164.63
2025-05-31,App_20,IN,Android,32277,2250,858,1093.96,394.91
2025-05-31,App_20,UK,iOS,10763,984,345,770.7,200.69
2025-05-31,App_20,CA,Android,12282,329,105,244.97,176.75
2025-05-31,App_20,AU,iOS,34334,1287,548,498.72,1263.67
2025-06-01,App_1,US,iOS,24149,2878,899,1711.75,1307.69
2025-06-01,App_1,TR,iOS,39026,4641,1735,1475.22,4955.05
2025-06-01,App_1,DE,iOS,31026,2495,561,1219.05,929.12
2025-06-01,App_1,FR,Android,3027,139,54,102.0,38.63
2025-06-01,App_1,BR,iOS,49742,4411,1550,1349.35,3269.07
2025-06-01,App_1,IN,iOS,7859,127,37,60.41,96.09
2025-06-01,App_1,UK,Android,13695,1554,481,1106.51,898.39
2025-06-01,App_1,CA,iOS,20510,1176,296,170.28,425.89
2025-06-01,App_1,AU,Android,34783,1046,463,547.15,877.01
2025-06-01,App_2,US,iOS,13159,768,238,493.38,401.14
2025-06-01,App_2,TR,Android,46552,473,173,317.0,424.21
2025-06-01,App_2,DE,iOS,1109,63,27,63.84,8.48
2025-06-01,App_2,FR,Android,22219,1563,647,843.47,214.18
2025-06-01,App_2,BR,Android,8418,862,472,359.65,408.42
2025-06-01,App_2,IN,iOS,49739,7115,2138,3541.29,6018.78
2025-06-01,App_2,UK,Android,11713,1719,694,1177.84,1223.21
2025-06-01,App_2,CA,Android,19027,421,132,170.69,300.75
2025-06-01,App_2,AU,Android,40850,4713,2116,2036.48,6304.42
2025-06-01,App_3,US,Android,14954,2215,812,1572.25,1105.93
2025-06-01,App_3,TR,Android,39173,4920,1015,1097.04,1338.85
2025-06-01,App_3,DE,iOS,15245,1447,676,758.81,651.91
2025-06-01,App_3,FR,iOS,30342,1924,636,1567.02,886.46
2025-06-01,App_3,BR,Android,12012,740,250,315.58,107.09
2025-06-01,App_3,IN,Android,22539,3375,1378,2518.5,4096.72
2025-06-01,App_3,UK,iOS,3874,288,100,84.38,278.65
2025-06-01,App_3,CA,iOS,32724,3958,2240,3167.22,4409.94
2025-06-01,App_3,AU,Android,44340,6060,1929,4013.98,776.42
2025-06-01,App_4,US,iOS,6025,707,265,652.94,621.24
2025-06-01,App_4,TR,iOS,21265,458,212,506.17,282.97
2025-06-01,App_4,DE,iOS,20791,1713,935,1467.43,1099.71
2025-06-01,App_4,FR,Android,14861,1079,246,608.35,422.69
2025-06-01,App_4,BR,iOS,40075,4207,1656,3618.18,2972.87
2025-06-01,App_4,IN,iOS,8952,265,68,158.45,155.34
2025-06-01,App_4,UK,iOS,43266,829,203,488.49,501.35
2025-06-01,App_4,CA,iOS,7279,607,183,207.83,218.5
2025-06-01,App_4,AU,Android,29798,1802,410,364.71,328.86
2025-06-01,App_5,US,iOS,13565,165,70,137.48,147.27
2025-06-01,App_5,TR,Android,21199,478,117,136.43,317.28
2025-06-01,App_5,DE,iOS,6316,778,156,140.66,100.76
2025-06-01,App_5,FR,Android,35123,5176,1505,935.36,655.93
2025-06-01,App_5,BR,iOS,38545,5356,1086,2021.27,2441.2
2025-06-01,App_5,IN,iOS,32651,2595,786,1817.42,787.41
2025-06-01,App_5,UK,Android,19819,938,477,907.74,981.57
2025-06-01,App_5,CA,Android,36097,1758,527,1184.18,962.84
2025-06-01,App_5,AU,iOS,34959,1950,560,1364.39,1513.52
2025-06-01,App_6,US,Android,18566,2428,1122,1624.87,3069.67
2025-06-01,App_6,TR,Android,14590,1412,532,680.6,1228.64
2025-06-01,App_6,DE,iOS,40125,2141,908,2250.44,835.77
2025-06-01,App_6,FR,Android,46866,3841,2280,1175.14,6352.69
2025-06-01,App_6,BR,Android,6616,388,133,252.78,325.39
2025-06-01,App_6,IN,iOS,1741,239,82,113.41,201.76
2025-06-01,App_6,UK,Android,6573,263,82,103.93,158.77
2025-06-01,App_6,CA,Android,21623,1012,382,742.59,750.96
2025-06-01,App_6,AU,iOS,8926,496,127,112.2,133.93
2025-06-01,App_7,US,iOS,31117,1969,734,769.51,1336.04
2025-06-01,App_7,TR,Android,6026,298,87,102.31,47.22
2025-06-01,App_7,DE,iOS,43561,4019,1538,886.66,579.12
2025-06-01,App_7,FR,Android,29287,2422,794,1797.1,911.45
2025-06-01,App_7,BR,Android,35586,2993,1220,3007.78,503.88
2025-06-01,App_7,IN,Android,31503,2216,634,1453.1,1897.05
2025-06-01,App_7,UK,iOS,19276,1915,434,624.49,260.81
2025-06-01,App_7,CA,iOS,23417,323,95,173.5,249.51
2025-06-01,App_7,AU,Android,23533,2170,602,1462.5,644.94
2025-06-01,App_8,US,Android,16441,2221,966,789.5,2484.87
2025-06-01,App_8,TR,Android,29591,1408,636,507.87,1155.11
2025-06-01,App_8,DE,Android,37857,707,301,656.87,877.62
2025-06-01,App_8,FR,Android,47604,519,122,213.78,184.64
2025-06-01,App_8,BR,iOS,49087,6643,2126,5085.04,5148.7
2025-06-01,App_8,IN,iOS,21190,2463,1371,2582.52,2293.19
2025-06-01,App_8,UK,Android,30693,511,113,238.54,272.52
2025-06-01,App_8,CA,iOS,4240,206,93,51.0,113.99
2025-06-01,App_8,AU,iOS,11035,323,161,165.26,283.1
2025-06-01,App_9,US,iOS,6173,884,446,361.09,1051.54
2025-06-01,App_9,TR,iOS,42955,5360,1983,3850.91,764.68
2025-06-01,App_9,DE,iOS,33679,2930,1324,1891.48,2482.06
2025-06-01,App_9,FR,Android,40309,1625,334,332.89,120.43
2025-06-01,App_9,BR,iOS,20235,2337,729,1547.58,1667.29
2025-06-01,App_9,IN,iOS,27784,2844,1686,2450.65,3420.36
2025-06-01,App_9,UK,Android,38631,5614,3228,5150.06,6411.93
2025-06-01,App_9,CA,Android,47572,4583,2560,2910.18,2198.52
2025-06-01,App_9,AU,Android,22619,2357,1182,2699.44,1375.17
2025-06-01,App_10,US,Android,21458,3117,1650,1054.97,1973.44
2025-06-01,App_10,TR,iOS,13691,799,167,108.35,194.88
2025-06-01,App_10,DE,iOS,17040,505,209,294.63,148.12
2025-06-01,App_10,FR,iOS,34522,1753,491,1064.01,728.92
2025-06-01,App_10,BR,iOS,42445,3599,1122,2734.42,682.41
2025-06-01,App_10,IN,Android,33823,896,321,713.23,135.46
2025-06-01,App_10,UK,iOS,16811,1037,396,855.11,775.33
2025-06-01,App_10,CA,iOS,1697,90,39,32.93,61.51
2025-06-01,App_10,AU,Android,43963,4554,1375,2060.83,2764.93
2025-06-01,App_11,US,Android,2814,392,174,194.91,374.67
2025-06-01,App_11,TR,Android,38378,4446,1184,618.1,1575.07
2025-06-01,App_11,DE,iOS,43918,5698,2230,4273.05,3925.86
2025-06-01,App_11,FR,Android,13583,1093,414,403.36,150.33
2025-06-01,App_11,BR,Android,6007,493,276,302.5,732.82
2025-06-01,App_11,IN,iOS,42419,5090,2490,5652.42,6369.8
2025-06-01,App_11,UK,iOS,38163,4842,2294,3548.62,6309.37
2025-06-01,App_11,CA,iOS,29610,1542,835,1237.2,950.41
2025-06-01,App_11,AU,iOS,41017,4085,1594,2788.95,1404.03
2025-06-01,App_12,US,iOS,26958,1554,392,241.36,338.62
2025-06-01,App_12,TR,Android,7202,1010,262,182.85,465.09
2025-06-01,App_12,DE,Android,7782,1058,399,898.87,650.31
2025-06-01,App_12,FR,iOS,31814,4073,880,755.88,1630.88
2025-06-01,App_12,BR,iOS,39222,965,481,979.27,647.46
2025-06-01,App_12,IN,iOS,49743,6456,3074,3858.9,6466.71
2025-06-01,App_12,UK,Android,10835,830,460,287.63,454.48
2025-06-01,App_12,CA,iOS,29458,2610,868,505.54,1114.92
2025-06-01,App_12,AU,Android,16982,2003,825,1760.07,936.39
2025-06-01,App_13,US,Android,26977,4020,2382,1669.41,3294.5
2025-06-01,App_13,TR,Android,5846,778,330,547.8,151.79
2025-06-01,App_13,DE,Android,14226,732,410,470.61,343.34
2025-06-01,App_13,FR,iOS,14792,519,129,144.17,81.71
2025-06-01,App_13,BR,iOS,44657,3609,1104,559.79,2736.77
2025-06-01,App_13,IN,Android,12123,665,175,143.15,265.3
2025-06-01,App_13,UK,Android,12764,1027,515,941.83,336.97
2025-06-01,App_13,CA,Android,5145,398,106,113.66,199.1
2025-06-01,App_13,AU,Android,4364,256,91,151.21,132.96
2025-06-01,App_14,US,Android,45134,1979,989,1431.12,2801.47
2025-06-01,App_14,TR,iOS,11425,1599,510,457.68,778.69
2025-06-01,App_14,DE,Android,4054,556,306,158.25,746.0
2025-06-01,App_14,FR,Android,1981,58,13,13.28,15.25
2025-06-01,App_14,BR,iOS,5419,68,35,79.95,98.86
2025-06-01,App_14,IN,Android,6347,274,160,385.13,137.41
2025-06-01,App_14,UK,iOS,42412,2589,1516,2427.8,1950.85
2025-06-01,App_14,CA,Android,40302,706,411,523.24,455.92
2025-06-01,App_14,AU,Android,46305,3284,1453,821.75,2072.93
2025-06-01,App_15,US,Android,9353,372,75,111.59,63.89
2025-06-01,App_15,TR,Android,29886,1616,355,749.16,855.19
2025-06-01,App_15,DE,iOS,13141,724,379,443.73,790.42
2025-06-01,App_15,FR,Android,7792,510,116,284.74,131.17
2025-06-01,App_15,BR,Android,21239,1313,569,387.95,1150.56
2025-06-01,App_15,IN,iOS,11483,801,438,664.05,573.6
2025-06-01,App_15,UK,Android,35086,1002,328,607.65,796.13
2025-06-01,App_15,CA,iOS,48553,7164,3598,2914.56,3346.78
2025-06-01,App_15,AU,iOS,9281,506,116,257.13,99.13
2025-06-01,App_16,US,iOS,37553,3154,660,991.38,364.13
2025-06-01,App_16,TR,iOS,21401,2610,877,1644.76,581.47
2025-06-01,App_16,DE,Android,20381,1383,665,1636.27,1964.78
2025-06-01,App_16,FR,iOS,2601,236,99,55.44,128.92
2025-06-01,App_16,BR,Android,36016,1494,708,366.55,1549.92
2025-06-01,App_16,IN,Android,38572,1607,906,1563.71,975.68
2025-06-01,App_16,UK,iOS,45135,5298,1385,2423.69,520.3
2025-06-01,App_16,CA,Android,23911,3413,869,1076.49,1529.15
2025-06-01,App_16,AU,iOS,16867,649,134,256.36,160.63
2025-06-01,App_17,US,Android,30365,2162,752,1380.46,822.33
2025-06-01,App_17,TR,iOS,27570,3859,2048,5059.35,5090.39
2025-06-01,App_17,DE,iOS,33434,2624,803,1082.81,1467.62
2025-06-01,App_17,FR,Android,18697,1998,487,1051.87,1154.3
2025-06-01,App_17,BR,Android,12074,204,121,142.94,62.69
2025-06-01,App_17,IN,Android,15574,2332,1025,1472.74,1869.59
2025-06-01,App_17,UK,iOS,35440,4778,1455,972.34,2427.85
2025-06-01,App_17,CA,Android,44262,1827,686,1122.35,1940.15
2025-06-01,App_17,AU,Android,44587,1864,894,565.51,308.79
2025-06-01,App_18,US,Android,2647,213,59,42.83,58.56
2025-06-01,App_18,TR,Android,15911,176,79,69.75,163.72
2025-06-01,App_18,DE,iOS,32412,1352,656,808.43,503.24
2025-06-01,App_18,FR,iOS,13211,1648,847,856.04,2283.12
2025-06-01,App_18,BR,iOS,41411,2208,1274,1317.76,2151.2
2025-06-01,App_18,IN,Android,16030,474,250,459.7,539.98
2025-06-01,App_18,UK,Android,18210,1816,787,1377.55,1751.32
2025-06-01,App_18,CA,iOS,42449,6247,3565,4044.7,9637.01
2025-06-01,App_18,AU,Android,24847,2078,1165,1179.26,725.74
2025-06-01,App_19,US,Android,44640,6438,3136,3464.9,4033.56
2025-06-01,App_19,TR,Android,49274,1438,710,1142.65,739.71
2025-06-01,App_19,DE,iOS,12931,795,298,302.98,361.78
2025-06-01,App_19,FR,iOS,49555,3571,912,1755.46,2026.83
2025-06-01,App_19,BR,Android,36822,1137,650,657.73,1655.4
2025-06-01,App_19,IN,Android,27015,3857,1650,3268.39,3519.4
2025-06-01,App_19,UK,Android,1661,99,55,110.35,83.34
2025-06-01,App_19,CA,Android,22364,3131,1845,3364.58,4004.45
2025-06-01,App_19,AU,iOS,26664,3591,1484,2941.25,1717.98
2025-06-01,App_20,US,iOS,12357,1818,930,1605.51,2059.21
2025-06-01,App_20,TR,Android,2080,200,104,54.01,176.41
2025-06-01,App_20,DE,iOS,13640,1932,1068,812.35,1687.16
2025-06-01,App_20,FR,Android,30901,3387,897,1337.91,2039.74
2025-06-01,App_20,BR,iOS,6931,1028,591,1296.81,572.35
2025-06-01,App_20,IN,iOS,24993,1770,1017,1388.27,1656.02
2025-06-01,App_20,UK,iOS,33181,3364,1729,1263.7,1585.42
2025-06-01,App_20,CA,iOS,31240,1185,594,967.24,1774.43
2025-06-01,App_20,AU,Android,42014,4732,1319,2180.67,560.62
2025-06-02,App_1,US,Android,7507,101,41,63.44,109.96
2025-06-02,App_1,TR,Android,49057,1949,1027,2197.8,1011.71
2025-06-02,App_1,DE,Android,12632,416,120,69.5,254.97
2025-06-02,App_1,FR,Android,24652,2098,443,311.03,855.18
2025-06-02,App_1,BR,Android,38979,1856,834,1636.85,1752.11
2025-06-02,App_1,IN,Android,41809,2818,1060,1639.51,743.3
2025-06-02,App_1,UK,iOS,29397,3351,1050,2422.85,619.0
2025-06-02,App_1,CA,Android,8801,1183,477,420.63,1362.62
2025-06-02,App_1,AU,iOS,43020,1470,774,1117.51,911.47
2025-06-02,App_2,US,iOS,12133,1776,590,794.66,835.25
2025-06-02,App_2,TR,iOS,24326,1415,351,823.77,183.26
2025-06-02,App_2,DE,iOS,19703,395,92,182.3,56.74
2025-06-02,App_2,FR,Android,35139,702,309,668.59,447.43
2025-06-02,App_2,BR,Android,16502,1872,1058,805.76,2284.52
2025-06-02,App_2,IN,Android,5885,561,269,361.16,611.48
2025-06-02,App_2,UK,Android,35409,1640,945,732.86,660.71
2025-06-02,App_2,CA,iOS,48732,4252,2168,4034.06,4079.88
2025-06-02,App_2,AU,Android,36960,4329,1986,4073.41,1834.41
2025-06-02,App_3,US,Android,7318,1070,217,346.64,554.66
2025-06-02,App_3,TR,Android,6171,584,233,470.32,685.07
2025-06-02,App_3,DE,iOS,25719,622,223,373.59,208.58
2025-06-02,App_3,FR,iOS,44183,3797,1130,2396.13,2413.86
2025-06-02,App_3,BR,Android,14490,1432,443,982.22,1251.28
2025-06-02,App_3,IN,Android,6841,1013,216,353.9,291.54
2025-06-02,App_3,UK,Android,23612,3039,1585,1413.35,1553.62
2025-06-02,App_3,CA,iOS,14306,524,127,215.26,134.83
2025-06-02,App_3,AU,iOS,23616,517,278,313.99,720.78
2025-06-02,App_4,US,iOS,40695,2369,1071,1911.37,2495.12
2025-06-02,App_4,TR,iOS,44227,6090,3533,3149.77,8943.43
2025-06-02,App_4,DE,Android,7164,204,82,71.69,109.22
2025-06-02,App_4,FR,Android,28365,1819,363,887.88,616.12
2025-06-02,App_4,BR,Android,12883,798,295,522.59,446.05
2025-06-02,App_4,IN,iOS,25458,1727,970,626.11,2299.55
2025-06-02,App_4,UK,iOS,18141,2107,1026,801.17,2085.65
2025-06-02,App_4,CA,iOS,2923,308,161,123.17,220.42
2025-06-02,App_4,AU,Android,24626,2101,537,800.7,196.69
2025-06-02,App_5,US,Android,34102,1929,603,433.87,779.93
2025-06-02,App_5,TR,iOS,36813,1531,592,937.08,1593.2
2025-06-02,App_5,DE,Android,9706,1269,429,616.76,155.35
2025-06-02,App_5,FR,iOS,5890,627,305,692.81,344.4
2025-06-02,App_5,BR,iOS,8413,273,81,163.45,180.74
2025-06-02,App_5,IN,iOS,14282,870,500,1221.95,596.03
2025-06-02,App_5,UK,Android,18729,896,385,633.12,912.0
2025-06-02,App_5,CA,iOS,15781,1047,466,572.77,381.19
2025-06-02,App_5,AU,Android,34781,2373,985,2299.84,1678.39
2025-06-02,App_6,US,Android,14984,629,345,746.89,163.73
2025-06-02,App_6,TR,Android,27175,1255,623,440.96,1247.95
2025-06-02,App_6,DE,Android,9905,719,428,870.93,1248.31
2025-06-02,App_6,FR,Android,10705,1019,521,638.9,387.07
2025-06-02,App_6,BR,iOS,21759,1077,548,603.45,267.39
2025-06-02,App_6,IN,Android,28508,2772,1638,3510.87,3846.74
2025-06-02,App_6,UK,Android,17662,1050,347,469.02,263.63
2025-06-02,App_6,CA,Android,18187,770,236,504.56,141.71
2025-06-02,App_6,AU,iOS,39957,811,299,346.02,309.31
2025-06-02,App_7,US,Android,24134,2050,884,938.88,739.19
2025-06-02,App_7,TR,Android,43370,6404,1341,1419.03,2558.76
2025-06-02,App_7,DE,Android,27324,2190,1066,1273.8,2712.08
2025-06-02,App_7,FR,iOS,36672,5432,2804,2811.1,1787.52
2025-06-02,App_7,BR,iOS,43662,3389,1864,3554.79,1098.57
2025-06-02,App_7,IN,Android,46098,6421,3486,5531.18,3142.74
2025-06-02,App_7,UK,Android,17264,1883,1090,1890.83,2409.89
2025-06-02,App_7,CA,Android,10655,1192,509,540.86,1467.94
2025-06-02,App_7,AU,Android,5331,270,149,277.18,418.85
2025-06-02,App_8,US,Android,39452,3972,1327,3201.68,1067.31
2025-06-02,App_8,TR,iOS,21857,1301,762,1865.56,474.15
2025-06-02,App_8,DE,Android,47345,904,365,264.96,296.52
2025-06-02,App_8,FR,Android,11788,495,128,273.56,363.82
2025-06-02,App_8,BR,Android,22035,3192,1754,3587.64,4353.95
2025-06-02,App_8,IN,Android,17499,1031,535,782.4,1363.64
2025-06-02,App_8,UK,Android,45400,2585,630,1226.34,716.6
2025-06-02,App_8,CA,iOS,11687,1202,668,471.28,917.94
2025-06-02,App_8,AU,iOS,39018,2602,794,1381.0,612.75
2025-06-02,App_9,US,iOS,11868,275,103,56.21,297.97
2025-06-02,App_9,TR,iOS,41790,870,375,867.68,192.1
2025-06-02,App_9,DE,Android,46366,5023,1673,1859.6,1343.04
2025-06-02,App_9,FR,iOS,32156,1718,993,2360.25,2707.35
2025-06-02,App_9,BR,Android,17204,529,223,135.37,636.72
2025-06-02,App_9,IN,Android,17326,2429,508,310.51,1358.41
2025-06-02,App_9,UK,iOS,3123,84,24,31.28,40.38
2025-06-02,App_9,CA,iOS,32671,4388,1172,599.86,1061.6
2025-06-02,App_9,AU,iOS,10818,777,389,391.98,477.01
2025-06-02,App_10,US,iOS,3223,430,150,318.69,61.04
2025-06-02,App_10,TR,iOS,13434,1284,319,523.95,643.43
2025-06-02,App_10,DE,Android,12844,897,372,438.03,369.09
2025-06-02,App_10,FR,Android,49691,6481,2236,3855.01,5590.49
2025-06-02,App_10,BR,Android,49293,1359,712,728.29,1557.61
2025-06-02,App_10,IN,Android,17815,1391,796,1278.94,1660.98
2025-06-02,App_10,UK,iOS,38203,3959,1136,1520.38,1685.23
2025-06-02,App_10,CA,Android,47299,2933,984,569.29,1426.51
2025-06-02,App_10,AU,iOS,36351,4505,1750,4019.75,3426.17
2025-06-02,App_11,US,Android,45915,4163,876,1968.05,2559.76
2025-06-02,App_11,TR,Android,49424,3874,1793,1239.45,2169.01
2025-06-02,App_11,DE,Android,3850,202,46,71.26,88.39
2025-06-02,App_11,FR,Android,5409,804,261,159.07,563.62
2025-06-02,App_11,BR,Android,24854,2400,668,905.03,857.22
2025-06-02,App_11,IN,Android,5769,210,82,183.05,116.59
2025-06-02,App_11,UK,Android,44885,848,491,1163.09,559.98
2025-06-02,App_11,CA,Android,36532,3604,2048,1821.71,3910.87
2025-06-02,App_11,AU,Android,3235,179,58,123.17,56.96
2025-06-02,App_12,US,Android,45649,5521,1631,3312.75,1690.92
2025-06-02,App_12,TR,Android,4043,178,103,128.45,158.08
2025-06-02,App_12,DE,iOS,45401,1794,806,1968.77,868.79
2025-06-02,App_12,FR,Android,43623,2569,606,1354.38,1553.66
2025-06-02,App_12,BR,Android,48280,3399,697,887.93,244.14
2025-06-02,App_12,IN,iOS,26070,2519,1371,2295.97,2971.16
2025-06-02,App_12,UK,iOS,34285,2155,807,819.64,1374.97
2025-06-02,App_12,CA,iOS,22904,3435,847,1207.4,1621.51
2025-06-02,App_12,AU,Android,7942,921,185,379.38,447.6
2025-06-02,App_13,US,iOS,40242,761,424,778.47,1258.34
2025-06-02,App_13,TR,Android,30630,1072,478,299.39,237.81
2025-06-02,App_13,DE,iOS,38997,4137,2215,1363.96,2839.16
2025-06-02,App_13,FR,Android,48552,4361,1019,1338.71,1033.25
2025-06-02,App_13,BR,iOS,42645,6120,2037,3967.46,5287.96
2025-06-02,App_13,IN,iOS,15138,205,117,102.26,122.25
2025-06-02,App_13,UK,iOS,21806,910,190,313.26,310.13
2025-06-02,App_13,CA,Android,9441,928,533,277.98,286.74
2025-06-02,App_13,AU,Android,29519,2980,1648,3244.4,4506.11
2025-06-02,App_14,US,iOS,40957,3716,776,1937.93,1917.82
2025-06-02,App_14,TR,iOS,23294,3088,1131,579.99,546.18
2025-06-02,App_14,DE,iOS,32642,4172,1573,3068.0,1656.34
2025-06-02,App_14,FR,Android,26632,3622,779,1599.58,796.58
2025-06-02,App_14,BR,Android,24650,3185,1754,1193.95,2922.15
2025-06-02,App_14,IN,Android,36101,3486,860,528.29,1277.92
2025-06-02,App_14,UK,Android,4971,228,61,117.03,182.03
2025-06-02,App_14,CA,Android,6587,329,162,352.45,313.39
2025-06-02,App_14,AU,Android,14252,1183,459,320.45,882.95
2025-06-02,App_15,US,iOS,12729,1725,715,622.52,1493.23
2025-06-02,App_15,TR,iOS,33049,2169,634,724.97,628.86
2025-06-02,App_15,DE,iOS,35842,1354,439,433.5,1205.29
2025-06-02,App_15,FR,Android,8759,1190,435,462.24,1270.94
2025-06-02,App_15,BR,Android,14270,787,345,203.45,472.67
2025-06-02,App_15,IN,iOS,12732,1292,368,208.04,241.79
2025-06-02,App_15,UK,iOS,42617,547,142,304.27,261.05
2025-06-02,App_15,CA,iOS,28405,1134,662,1233.45,1219.81
2025-06-02,App_15,AU,Android,1608,209,54,29.46,47.45
2025-06-02,App_16,US,Android,38940,1790,702,1512.91,1797.92
2025-06-02,App_16,TR,Android,39908,2373,902,2151.4,1709.5
2025-06-02,App_16,DE,Android,1769,141,35,87.38,58.86
2025-06-02,App_16,FR,iOS,5984,91,44,43.53,52.57
2025-06-02,App_16,BR,Android,26402,2658,773,1213.49,342.97
2025-06-02,App_16,IN,iOS,39388,4542,913,2142.29,2039.01
2025-06-02,App_16,UK,Android,36181,2054,1119,2298.81,824.01
2025-06-02,App_16,CA,Android,5030,335,175,110.74,514.73
2025-06-02,App_16,AU,iOS,8171,108,45,26.64,74.93
2025-06-02,App_17,US,iOS,37922,1550,739,1846.88,805.36
2025-06-02,App_17,TR,iOS,19172,1464,478,648.65,207.8
2025-06-02,App_17,DE,iOS,18058,2244,508,1082.3,1383.22
2025-06-02,App_17,FR,Android,25052,2915,1084,2644.55,3080.35
2025-06-02,App_17,BR,Android,39783,3274,916,2012.44,2223.48
2025-06-02,App_17,IN,iOS,29052,830,373,469.37,537.32
2025-06-02,App_17,UK,iOS,21439,1285,659,757.19,1788.46
2025-06-02,App_17,CA,iOS,33581,3417,1565,821.14,2340.31
2025-06-02,App_17,AU,iOS,41277,4280,1648,3999.23,4470.89
2025-06-02,App_18,US,iOS,9800,1153,689,1613.1,1397.42
2025-06-02,App_18,TR,Android,4830,494,159,371.08,371.04
2025-06-02,App_18,DE,Android,31655,4467,1651,1536.63,3249.85
2025-06-02,App_18,FR,Android,17643,471,161,161.68,381.79
2025-06-02,App_18,BR,Android,1748,181,85,201.31,200.68
2025-06-02,App_18,IN,Android,40763,543,259,310.56,335.72
2025-06-02,App_18,UK,Android,14476,1503,374,250.76,898.89
2025-06-02,App_18,CA,iOS,37529,3225,721,1715.63,2077.98
2025-06-02,App_18,AU,Android,15374,212,62,41.34,66.54
2025-06-02,App_19,US,Android,36139,2800,860,585.98,511.87
2025-06-02,App_19,TR,Android,47380,4256,2376,2849.87,3463.1
2025-06-02,App_19,DE,Android,47923,1793,660,1418.76,1115.34
2025-06-02,App_19,FR,Android,23369,2432,804,1024.33,1511.79
2025-06-02,App_19,BR,Android,27911,1953,548,599.94,888.64
2025-06-02,App_19,IN,iOS,2608,305,72,143.9,87.84
2025-06-02,App_19,UK,iOS,49276,6621,1829,2095.26,2957.33
2025-06-02,App_19,CA,iOS,2497,354,140,162.36,109.12
2025-06-02,App_19,AU,Android,20183,2825,843,1343.7,2165.89
2025-06-02,App_20,US,iOS,2116,239,119,73.16,200.42
2025-06-02,App_20,TR,iOS,31824,1109,577,537.33,1048.68
2025-06-02,App_20,DE,Android,34612,779,217,460.52,423.14
2025-06-02,App_20,FR,Android,15176,754,357,727.76,190.0
2025-06-02,App_20,BR,Android,43178,5063,1466,1956.9,3824.75
2025-06-02,App_20,IN,Android,26325,3912,1854,4505.35,4991.58
2025-06-02,App_20,UK,iOS,21136,2202,1282,1103.75,486.49
2025-06-02,App_20,CA,iOS,26308,1732,697,1471.22,1890.64
2025-06-02,App_20,AU,Android,6121,246,119,270.79,133.99
2025-06-03,App_1,US,Android,21110,1380,433,987.4,154.72
2025-06-03,App_1,TR,Android,31862,2728,894,2092.82,2042.33
2025-06-03,App_1,DE,iOS,16278,2030,781,391.82,1878.61
2025-06-03,App_1,FR,Android,41599,4008,2145,2121.24,2079.84
2025-06-03,App_1,BR,iOS,9322,222,44,82.09,42.92
2025-06-03,App_1,IN,Android,34878,3604,1963,1411.48,2681.47
2025-06-03,App_1,UK,iOS,10514,491,208,176.94,425.26
2025-06-03,App_1,CA,Android,49828,5475,1316,3052.91,467.41
2025-06-03,App_1,AU,Android,41110,1858,509,1015.05,185.59
2025-06-03,App_2,US,Android,15371,1750,716,1059.44,1286.91
2025-06-03,App_2,TR,iOS,3901,558,113,233.32,215.1
2025-06-03,App_2,DE,Android,28253,2999,1009,790.94,978.98
2025-06-03,App_2,FR,Android,27458,2942,1559,2550.83,2393.83
