date,app_name,country,platform,impressions,clicks,installs,spend,revenue,CTR,CVR,CPI,ROAS,ARPU,LTV
2025-06-11,App_18,AU,Android,49740,1897,712,882.57,1384.51,0.03813831926015279,0.3753294675803901,1.239564606741573,1.568725426878321,1.9445365168539326,175.00828651685393
2025-06-11,App_19,US,iOS,2521,335,172,200.65,332.45,0.13288377627925427,0.5134328358208955,1.1665697674418605,1.6568651881385497,1.9328488372093022,173.9563953488372
2025-06-11,App_19,TR,iOS,34179,994,212,367.12,423.22,0.02908218496737763,0.21327967806841047,1.7316981132075473,1.1528110699498801,1.9963207547169812,179.6688679245283
2025-06-11,App_19,DE,Android,48222,813,210,263.43,272.18,0.016859524698270498,0.25830258302583026,1.2544285714285714,1.033215655012717,1.2960952380952382,116.64857142857144
2025-06-11,App_19,FR,iOS,18199,1202,649,794.56,1188.88,0.06604758503214463,0.5399334442595674,1.2242835130970724,1.4962746677406367,1.8318644067796612,164.8677966101695
2025-06-11,App_19,BR,Android,39075,2868,955,2218.28,2525.85,0.07339731285988484,0.33298465829846585,2.3228062827225133,1.1386524694808589,2.644869109947644,238.03821989528794
2025-06-11,App_19,IN,Android,2037,184,65,155.48,37.54,0.09032891507118311,0.3532608695652174,2.392,0.2414458451247749,0.5775384615384616,51.97846153846154
2025-06-11,App_19,UK,iOS,37863,3914,942,969.92,469.63,0.10337268573541453,0.2406745017884517,1.0296390658174097,0.48419457274826794,0.49854564755838643,44.86910828025478
2025-06-11,App_19,CA,Android,38458,3639,1367,1868.39,2037.9,0.09462270528888658,0.37565265182742513,1.366781272860278,1.0907251697985967,1.4907827359180688,134.17044623262618
2025-06-11,App_19,AU,iOS,9286,757,156,123.06,243.37,0.0815205685978893,0.20607661822985468,0.7888461538461539,1.9776531773118804,1.5600641025641027,140.40576923076924
2025-06-11,App_20,US,iOS,31209,1728,357,359.53,742.99,0.05536864366048255,0.2065972222222222,1.0070868347338935,2.0665591188496095,2.0812044817927173,187.30840336134457
2025-06-11,App_20,TR,Android,40437,3351,671,1311.2,1805.98,0.08286964908375992,0.20023873470605788,1.9540983606557378,1.3773489932885905,2.6914754098360656,242.2327868852459
2025-06-11,App_20,DE,Android,35097,656,242,339.8,146.44,0.018691056215630966,0.36890243902439024,1.4041322314049587,0.4309593878752207,0.6051239669421488,54.46115702479339
2025-06-11,App_20,FR,Android,19708,318,182,198.92,431.02,0.01613557946011772,0.5723270440251572,1.092967032967033,2.1668007239091094,2.368241758241758,213.14175824175823
2025-06-11,App_20,BR,Android,15781,1304,690,1352.04,1909.52,0.08263101197642735,0.5291411042944786,1.9594782608695651,1.4123250791396704,2.7674202898550724,249.0678260869565
2025-06-11,App_20,IN,iOS,31595,984,329,281.94,539.73,0.031144168381072954,0.33434959349593496,0.8569604863221885,1.9143434773356034,1.640516717325228,147.6465045592705
2025-06-11,App_20,UK,Android,5200,406,112,164.34,286.95,0.07807692307692307,0.27586206896551724,1.4673214285714287,1.7460752099306316,2.5620535714285713,230.58482142857142
2025-06-11,App_20,CA,iOS,10289,1155,332,484.07,995.69,0.11225580717270872,0.28744588744588745,1.4580421686746987,2.0569132563472228,2.9990662650602413,269.9159638554217
2025-06-11,App_20,AU,iOS,8475,503,178,123.82,75.34,0.05935103244837758,0.3538767395626243,0.6956179775280898,0.6084638992085286,0.4232584269662922,38.093258426966294
2025-06-12,App_1,US,Android,37406,2951,1531,2025.38,2729.16,0.07889108699139176,0.5188071840054219,1.3229131286740694,1.3474804728001657,1.7825996080992814,160.43396472893534
2025-06-12,App_1,TR,Android,24652,1032,534,947.57,1440.78,0.041862729190329385,0.5174418604651163,1.7744756554307117,1.5204998047637641,2.6980898876404495,242.82808988764046
2025-06-12,App_1,DE,iOS,26106,1086,615,376.85,1635.33,0.041599632268444035,0.5662983425414365,0.6127642276422764,4.339471938437043,2.6590731707317072,239.31658536585365
2025-06-12,App_1,FR,Android,25212,1748,378,441.3,509.99,0.069332064096462,0.21624713958810068,1.1674603174603175,1.155653750283254,1.3491798941798943,121.42619047619048
2025-06-12,App_1,BR,iOS,29218,2801,1439,2558.0,3025.74,0.09586556232459442,0.5137450910389146,1.7776233495482974,1.1828537920250195,2.1026685198054205,189.24016678248785
2025-06-12,App_1,IN,iOS,21216,678,265,285.01,498.43,0.03195701357466063,0.39085545722713866,1.0755094339622642,1.748815831023473,1.880867924528302,169.27811320754716
2025-06-12,App_1,UK,iOS,32430,4817,2155,4392.48,5842.3,0.14853530681467778,0.44737388416026574,2.038273781902552,1.3300686628055223,2.7110440835266822,243.99396751740142
2025-06-12,App_1,CA,Android,3011,254,120,217.74,310.17,0.08435735636001329,0.47244094488188976,1.8145,1.424497106640948,2.58475,232.6275
2025-06-12,App_1,AU,iOS,7258,620,125,287.21,209.87,0.08542298153761367,0.20161290322580644,2.2976799999999997,0.7307196824623099,1.67896,151.1064
2025-06-12,App_2,US,iOS,16410,2361,983,2254.23,1695.17,0.14387568555758684,0.4163490046590428,2.2932146490335708,0.7519951380293937,1.7244862665310274,155.20376398779246
2025-06-12,App_2,TR,iOS,12761,1532,497,395.04,1310.3,0.12005328735992477,0.3244125326370757,0.7948490945674045,3.316879303361685,2.6364185110663985,237.27766599597587
2025-06-12,App_2,DE,iOS,28259,2046,1097,740.69,3229.06,0.0724017127286882,0.5361681329423265,0.6751959890610757,4.359529627779502,2.9435369188696443,264.918322698268
2025-06-12,App_2,FR,Android,47563,1421,751,430.58,1953.26,0.02987616424531674,0.5285010555946517,0.5733422103861517,4.536346323563565,2.600878828229028,234.07909454061252
2025-06-12,App_2,BR,iOS,6020,131,75,171.39,181.05,0.021760797342192693,0.5725190839694656,2.2851999999999997,1.0563626816033609,2.414,217.26000000000002
2025-06-12,App_2,IN,iOS,6948,122,50,47.73,94.08,0.01755900978698906,0.4098360655737705,0.9545999999999999,1.9710873664362036,1.8816,169.344
2025-06-12,App_2,UK,iOS,14378,1742,692,646.82,1928.5,0.12115732368896925,0.39724454649827784,0.9347109826589596,2.981509538975294,2.786849710982659,250.81647398843933
2025-06-12,App_2,CA,iOS,44071,5886,1746,4153.51,1942.71,0.1335572144947925,0.2966360856269113,2.378871706758305,0.4677272957089305,1.11266323024055,100.13969072164949
2025-06-12,App_2,AU,Android,30951,4273,2377,2303.05,4290.05,0.13805692869374173,0.5562836414696934,0.9688893563315104,1.862768936844619,1.8048169962137148,162.43352965923432
2025-06-12,App_3,US,Android,32848,1039,246,209.24,199.53,0.03163054067218704,0.23676612127045235,0.8505691056910569,0.9535939590900401,0.8110975609756098,72.99878048780488
2025-06-12,App_3,TR,Android,41374,2692,593,1338.07,1108.6,0.06506501667714024,0.22028231797919762,2.256441821247892,0.8285067298422354,1.8694772344013488,168.2529510961214
2025-06-12,App_3,DE,Android,34929,2770,1605,3608.84,2368.9,0.07930373042457557,0.5794223826714802,2.2484984423676013,0.6564159120382173,1.47595015576324,132.83551401869158
2025-06-12,App_3,FR,iOS,35339,3376,1696,3441.07,2750.19,0.09553184866578002,0.5023696682464455,2.028932783018868,0.7992252409860886,1.6215742924528302,145.9416863207547
2025-06-12,App_3,BR,iOS,14134,613,129,80.49,221.56,0.04337059572661667,0.21044045676998369,0.623953488372093,2.7526400795129833,1.7175193798449613,154.5767441860465
2025-06-12,App_3,IN,Android,28417,2750,1320,3095.49,1773.33,0.09677305838054685,0.48,2.3450681818181818,0.5728753767577993,1.3434318181818181,120.90886363636363
2025-06-12,App_3,UK,Android,21771,2966,670,1162.92,1010.89,0.13623627761701346,0.22589345920431558,1.7357014925373135,0.8692687373164103,1.5087910447761195,135.79119402985074
2025-06-12,App_3,CA,iOS,4021,539,237,473.68,363.86,0.13404625714996268,0.4397031539888683,1.9986497890295358,0.7681557169397062,1.5352742616033757,138.1746835443038
2025-06-12,App_3,AU,Android,25631,3820,2073,5051.23,4413.66,0.14903827396512037,0.5426701570680629,2.436676314520019,0.8737792577253461,2.1291172214182343,191.6205499276411
2025-06-12,App_4,US,iOS,15247,421,120,67.93,56.0,0.027611989243785662,0.2850356294536817,0.5660833333333334,0.8243780362137494,0.4666666666666667,42.0
2025-06-12,App_4,TR,iOS,16929,1741,720,998.78,1021.21,0.10284127827987477,0.4135554279149914,1.3871944444444444,1.0224573980255913,1.4183472222222222,127.65125
2025-06-12,App_4,DE,Android,43478,5559,1633,2948.69,3585.66,0.12785776714660288,0.2937578701205253,1.8056889161053276,1.2160179605180605,2.195750153092468,197.61751377832212
2025-06-12,App_4,FR,iOS,21009,724,374,459.1,334.14,0.0344614212956352,0.5165745856353591,1.2275401069518717,0.727815290786321,0.8934224598930481,80.40802139037433
2025-06-12,App_4,BR,Android,1576,70,17,22.24,6.02,0.044416243654822336,0.24285714285714285,1.308235294117647,0.27068345323741005,0.3541176470588235,31.870588235294115
2025-06-12,App_4,IN,Android,38195,2364,1247,1157.8,738.75,0.06189291792119388,0.5274957698815567,0.9284683239775461,0.6380635688374504,0.5924218123496391,53.31796311146752
2025-06-12,App_4,UK,iOS,15127,1739,556,943.25,875.75,0.11496000528855689,0.31972397929844737,1.6964928057553956,0.9284389080307448,1.5750899280575539,141.75809352517985
2025-06-12,App_4,CA,Android,48846,6840,2143,3207.66,5476.17,0.14003193710846334,0.3133040935672515,1.4968082127858142,1.7072164755616244,2.555375641623892,229.9838077461503
2025-06-12,App_4,AU,iOS,26016,326,146,164.74,129.1,0.012530750307503075,0.44785276073619634,1.1283561643835618,0.7836590991865969,0.8842465753424658,79.58219178082192
2025-06-12,App_5,US,iOS,21606,2337,1343,1790.73,1200.51,0.10816439877811719,0.57466837826273,1.3333804914370813,0.6704025732522491,0.8939017125837677,80.45115413253909
2025-06-12,App_5,TR,iOS,46584,1396,709,1447.12,1137.79,0.0299673707710802,0.5078796561604585,2.0410719322990127,0.7862444026756593,1.6047813822284909,144.4303244005642
2025-06-12,App_5,DE,Android,24408,1494,795,1354.76,1641.79,0.0612094395280236,0.5321285140562249,1.7041006289308176,1.211867784699873,2.0651446540880505,185.86301886792455
2025-06-12,App_5,FR,iOS,46571,6866,2450,1495.92,7308.97,0.14743080457795624,0.35683076026798716,0.6105795918367347,4.885936413711963,2.98325306122449,268.49277551020407
2025-06-12,App_5,BR,Android,38879,5169,1080,1965.62,2835.44,0.13295095038452634,0.2089378990133488,1.8200185185185185,1.4425168649077647,2.6254074074074074,236.28666666666666
2025-06-12,App_5,IN,iOS,47941,5811,1550,3370.66,3186.15,0.12121148912204585,0.2667355016348305,2.1746193548387094,0.9452599787578695,2.0555806451612906,185.00225806451616
2025-06-12,App_5,UK,Android,15337,771,414,315.18,1103.97,0.050270587468214126,0.5369649805447471,0.761304347826087,3.502665143727394,2.6665942028985508,239.99347826086958
2025-06-12,App_5,CA,iOS,8026,1159,644,1229.28,728.87,0.1444056815350112,0.5556514236410699,1.9088198757763974,0.5929243134192373,1.1317857142857144,101.8607142857143
2025-06-12,App_5,AU,iOS,17119,1766,492,1016.61,450.61,0.10316023132192301,0.2785956964892412,2.066280487804878,0.4432476564267517,0.9158739837398374,82.42865853658537
2025-06-12,App_6,US,iOS,41605,963,411,580.72,822.5,0.023146256459560147,0.42679127725856697,1.4129440389294405,1.416345226615236,2.0012165450121655,180.1094890510949
2025-06-12,App_6,TR,Android,9823,904,470,900.01,174.86,0.09202891173775832,0.5199115044247787,1.9149148936170213,0.19428673014744283,0.3720425531914894,33.48382978723404
2025-06-12,App_6,DE,iOS,37855,3748,2232,5201.88,1339.28,0.09900937788931449,0.5955176093916755,2.3305913978494623,0.2574607641852561,0.6000358422939068,54.00322580645162
2025-06-12,App_6,FR,Android,45879,2296,788,1678.52,2295.88,0.050044682752457555,0.343205574912892,2.1301015228426396,1.3678002049424494,2.913553299492386,262.21979695431475
2025-06-12,App_6,BR,iOS,33251,1621,715,1704.73,665.06,0.048750413521397855,0.44108574953732266,2.3842377622377624,0.3901262956597232,0.9301538461538461,83.71384615384615
2025-06-12,App_6,IN,iOS,6042,515,192,323.46,266.69,0.08523667659715325,0.37281553398058254,1.6846875,0.8244914363445248,1.3890104166666666,125.0109375
2025-06-12,App_6,UK,iOS,2304,97,28,49.08,43.72,0.04210069444444445,0.28865979381443296,1.752857142857143,0.8907905460472698,1.5614285714285714,140.5285714285714
2025-06-12,App_6,CA,Android,46947,4270,1341,1009.19,2023.39,0.09095362855986538,0.31405152224824356,0.752565249813572,2.0049643773719517,1.5088665175242357,135.7979865771812
2025-06-12,App_6,AU,iOS,40465,3523,1079,2483.72,689.71,0.0870628938588904,0.3062730627306273,2.3018721037998144,0.2776923324690384,0.639212233549583,57.52910101946247
2025-06-12,App_7,US,Android,9041,1279,580,1133.4,1237.0,0.1414666519190355,0.45347928068803756,1.9541379310344829,1.0914063878595377,2.132758620689655,191.94827586206895
2025-06-12,App_7,TR,Android,32039,644,210,462.27,106.95,0.020100502512562814,0.32608695652173914,2.201285714285714,0.23135829709909794,0.5092857142857143,45.83571428571429
2025-06-12,App_7,DE,Android,33517,4981,1322,3137.53,810.88,0.1486111525494525,0.2654085524994981,2.3733207261724663,0.2584453375744614,0.6133736762481089,55.2036308623298
2025-06-12,App_7,FR,iOS,25589,3172,1294,2699.3,2749.0,0.12395951385360897,0.40794451450189156,2.0860123647604327,1.018412180935798,2.124420401854714,191.19783616692428
2025-06-12,App_7,BR,iOS,3310,204,48,62.33,44.83,0.06163141993957704,0.23529411764705882,1.2985416666666667,0.7192363227980105,0.9339583333333333,84.05625
2025-06-12,App_7,IN,Android,34564,1029,444,641.96,234.63,0.029770859854183544,0.4314868804664723,1.4458558558558559,0.36549006168608633,0.528445945945946,47.560135135135134
2025-06-12,App_7,UK,iOS,18866,1669,915,1012.07,1600.17,0.08846602353440051,0.54823247453565,1.106087431693989,1.5810862884978312,1.7488196721311475,157.39377049180328
2025-06-12,App_7,CA,Android,4028,284,59,68.74,70.47,0.070506454816286,0.20774647887323944,1.1650847457627118,1.0251672970613908,1.194406779661017,107.49661016949152
2025-06-12,App_7,AU,Android,17262,1544,843,1380.53,1895.3,0.08944502375159309,0.5459844559585493,1.6376393831553973,1.3728785321579393,2.248279952550415,202.34519572953735
2025-06-12,App_8,US,Android,7312,782,381,689.96,823.69,0.10694748358862144,0.48721227621483376,1.8109186351706037,1.1938228303090035,2.161916010498688,194.57244094488192
2025-06-12,App_8,TR,Android,14820,443,137,85.54,366.88,0.029892037786774628,0.309255079006772,0.6243795620437956,4.288987608136544,2.677956204379562,241.0160583941606
2025-06-12,App_8,DE,iOS,40514,1251,684,389.63,666.26,0.030878214938046107,0.5467625899280576,0.5696345029239765,1.7099812642763648,0.9740643274853801,87.66578947368421
2025-06-12,App_8,FR,iOS,15268,2287,523,862.68,464.14,0.14979041131778884,0.22868386532575427,1.6494837476099427,0.5380210506792785,0.8874569789674952,79.87112810707457
2025-06-12,App_8,BR,iOS,12580,580,131,122.56,153.08,0.046104928457869634,0.22586206896551725,0.9355725190839694,1.2490208877284597,1.1685496183206108,105.16946564885497
2025-06-12,App_8,IN,iOS,20097,254,147,319.86,271.42,0.012638702293874707,0.5787401574803149,2.175918367346939,0.8485587444506972,1.8463945578231293,166.17551020408163
2025-06-12,App_8,UK,Android,11881,450,94,197.32,58.07,0.0378755996969952,0.2088888888888889,2.0991489361702125,0.29429353334684777,0.6177659574468085,55.59893617021277
2025-06-12,App_8,CA,iOS,26639,1820,1056,1255.95,669.22,0.06832088291602538,0.5802197802197803,1.189346590909091,0.532839683108404,0.6337310606060607,57.03579545454546
2025-06-12,App_8,AU,Android,29579,308,109,266.03,217.15,0.010412792859799182,0.3538961038961039,2.440642201834862,0.8162613239108373,1.9922018348623853,179.2981651376147
2025-06-12,App_9,US,iOS,19242,2678,1150,2212.02,564.19,0.139174721962374,0.4294249439880508,1.923495652173913,0.2550564642272674,0.49060000000000004,44.154
2025-06-12,App_9,TR,iOS,33323,2945,1674,957.85,835.71,0.08837739699306785,0.5684210526315789,0.5721923536439666,0.8724852534321658,0.4992293906810036,44.93064516129032
2025-06-12,App_9,DE,iOS,30112,1910,866,602.8,1936.62,0.0634298618490967,0.45340314136125653,0.6960739030023094,3.212707365627074,2.2362817551963046,201.2653579676674
2025-06-12,App_9,FR,iOS,44181,4736,2628,6077.8,2404.68,0.10719540073787374,0.5548986486486487,2.312709284627093,0.3956497416828457,0.9150228310502283,82.35205479452054
2025-06-12,App_9,BR,Android,47459,4370,2094,3583.95,1088.59,0.09207947912935376,0.4791762013729977,1.7115329512893982,0.30374028655533697,0.5198615090735434,46.78753581661891
2025-06-12,App_9,IN,Android,8343,457,158,124.02,383.6,0.054776459307203644,0.34573304157549234,0.7849367088607595,3.093049508143848,2.427848101265823,218.50632911392407
2025-06-12,App_9,UK,iOS,45756,500,153,76.92,127.04,0.010927528630125012,0.306,0.5027450980392157,1.6515860634425377,0.830326797385621,74.72941176470589
2025-06-12,App_9,CA,iOS,24567,2613,1125,1639.17,2412.27,0.1063621931859812,0.4305396096440873,1.4570400000000001,1.4716411354526986,2.14424,192.9816
2025-06-12,App_9,AU,Android,28998,2366,829,1652.35,668.22,0.08159183391958066,0.3503803888419273,1.9931845597104945,0.4044058462190214,0.8060554885404102,72.54499396863692
2025-06-12,App_10,US,iOS,13945,602,323,807.02,513.55,0.04316959483685909,0.5365448504983389,2.498513931888545,0.6363534980545711,1.5899380804953558,143.09442724458202
2025-06-12,App_10,TR,Android,10078,1004,564,1107.13,312.29,0.09962294105973407,0.5617529880478087,1.9629964539007094,0.28207166276769663,0.5537056737588653,49.833510638297874
2025-06-12,App_10,DE,iOS,29025,1619,583,752.94,1395.46,0.05577950043066322,0.36009882643607166,1.291492281303602,1.8533482083565755,2.3935849056603775,215.422641509434
2025-06-12,App_10,FR,iOS,37238,831,253,525.2,532.37,0.022315913851442076,0.30445246690734057,2.075889328063241,1.0136519421172885,2.104229249011858,189.3806324110672
